YEAR,MO,DY,HR,PRECTOTCORR,QV2M,T2M,PS,WS10M
2022,8,19,10,0.58,18.74,25.3,86.96,4.3
2022,8,19,11,0.94,18.74,25.08,86.97,4.92
2022,8,19,12,1.51,18.74,24.41,86.92,4.85
2022,8,19,13,1.54,18.8,24.02,86.9,4.48
2022,8,19,14,1.56,18.8,23.75,86.88,3.88
2022,8,19,15,1.4,18.68,23.54,86.85,3.12
2022,8,19,16,1.29,18.49,23.4,86.85,2.18
2022,8,19,17,1.43,18.49,23.14,86.88,1.35
2022,8,19,18,0.41,18.31,22.55,86.92,0.84
2022,8,19,19,0.52,17.58,21.83,87,0.94
2022,8,19,20,0.67,17.4,21.57,87.1,1.14
2022,8,19,21,0.89,17.27,21.34,87.18,1.49
2022,8,19,22,1.23,16.97,21.23,87.2,1.6
2022,8,19,23,1.55,16.6,21.12,87.18,1.55
2022,8,20,0,1.49,16.11,21.19,87.13,1.47
2022,8,20,1,1.1,15.75,21.3,87.07,1.39
2022,8,20,2,0.73,15.26,21.45,87.01,1.3
2022,8,20,3,0.54,14.77,21.91,86.97,0.97
2022,8,20,4,0.35,14.47,21.94,86.96,0.71
2022,8,20,5,0.24,14.1,21.65,86.98,0.66
2022,8,20,6,0.22,15.75,21.97,87.03,0.63
2022,8,20,7,0.38,16.78,23.83,87.07,1.3
2022,8,20,8,0.63,16.91,24.65,87.08,2.24
2022,8,20,9,0.52,17.4,25.69,87.06,2.57
2022,8,20,10,0.27,17.94,26.56,87.05,3.59
2022,8,20,11,0.19,18.31,26.63,87.04,4.38
2022,8,20,12,0.2,18.43,26.25,86.98,4.2
2022,8,20,13,0.25,18.74,26.4,86.91,4.47
2022,8,20,14,0.3,18.8,26.37,86.84,5.05
2022,8,20,15,0.26,18.86,25.91,86.79,5.03
2022,8,20,16,0.22,18.98,25.26,86.74,4.38
2022,8,20,17,0.18,19.17,24.27,86.72,3.34
2022,8,20,18,0.08,19.29,22.94,86.74,1.89
2022,8,20,19,0.08,18.98,22.13,86.78,1.34
2022,8,20,20,0.09,18.8,21.83,86.85,1.21
2022,8,20,21,0.13,18.55,21.58,86.91,1.21
2022,8,20,22,0.16,18.31,21.36,86.94,1.34
2022,8,20,23,0.17,18.01,21.12,86.95,1.6
2022,8,21,0,0.19,17.7,20.8,86.93,1.38
2022,8,21,1,0.19,17.46,20.52,86.89,1.14
2022,8,21,2,0.15,17.27,20.31,86.85,1.08
2022,8,21,3,0.09,17.09,20.14,86.82,1.02
2022,8,21,4,0.04,16.97,20.07,86.81,0.96
2022,8,21,5,0.01,16.78,19.98,86.84,0.97
2022,8,21,6,0,17.27,20.82,86.88,1.28
2022,8,21,7,0,17.7,22.11,86.94,2.05
2022,8,21,8,0,17.88,23.56,86.98,3.21
2022,8,21,9,0.01,17.88,24.7,87,4.32
2022,8,21,10,0.01,17.76,25.49,87,5.04
2022,8,21,11,0.02,17.76,26.06,86.94,5.38
2022,8,21,12,0.03,17.82,26.42,86.87,5.57
2022,8,21,13,0.04,17.88,26.49,86.79,5.66
2022,8,21,14,0.03,17.88,26.26,86.72,5.58
2022,8,21,15,0.03,17.76,25.74,86.68,5.24
2022,8,21,16,0.03,17.7,24.96,86.67,4.62
2022,8,21,17,0.03,17.76,23.82,86.69,3.43
2022,8,21,18,0.01,18.01,22.33,86.75,1.76
2022,8,21,19,0.01,17.76,21.45,86.81,1.12
2022,8,21,20,0,17.46,21.14,86.89,0.93
2022,8,21,21,0,17.15,20.73,86.94,0.97
2022,8,21,22,0,16.72,20.43,86.97,1.07
2022,8,21,23,0,16.36,20.33,86.96,0.85
2022,8,22,0,0,16.11,20.2,86.94,0.6
2022,8,22,1,0,15.93,20.07,86.89,0.44
2022,8,22,2,0,15.75,19.91,86.84,0.46
2022,8,22,3,0,15.5,19.96,86.79,0.64
2022,8,22,4,0,15.26,20.02,86.76,0.64
2022,8,22,5,0,14.95,20.15,86.75,0.49
2022,8,22,6,0,15.75,21.02,86.78,0.36
2022,8,22,7,0,16.48,22.97,86.83,1.05
2022,8,22,8,0,16.78,24.28,86.87,2.05
2022,8,22,9,0,17.46,25.46,86.92,2.76
2022,8,22,10,0,18.01,26.31,86.95,3.31
2022,8,22,11,0,18.43,26.93,86.94,3.63
2022,8,22,12,0,18.62,27.27,86.89,3.72
2022,8,22,13,0,18.68,27.33,86.8,3.81
2022,8,22,14,0,18.62,27.18,86.73,3.85
2022,8,22,15,0,18.62,26.74,86.69,3.76
2022,8,22,16,0,18.55,26.01,86.7,3.5
2022,8,22,17,0,18.74,24.87,86.73,2.83
2022,8,22,18,0.09,19.1,23.28,86.79,1.7
2022,8,22,19,0.09,18.8,22.32,86.87,1.31
2022,8,22,20,0.08,18.55,21.93,86.97,1.24
2022,8,22,21,0.08,18.25,21.65,87.04,1.1
2022,8,22,22,0.08,18.01,21.48,87.06,0.96
2022,8,22,23,0.08,17.76,21.37,87.06,0.77
2022,8,23,0,0.08,17.58,21.25,87.03,0.66
2022,8,23,1,0.1,17.46,21.19,87,0.61
2022,8,23,2,0.13,17.33,21.19,86.98,0.53
2022,8,23,3,0.15,17.15,21.15,86.96,0.5
2022,8,23,4,0.17,16.97,21.08,86.96,0.59
2022,8,23,5,0.15,16.72,21.15,86.97,0.7
2022,8,23,6,0.13,17.52,22.2,87,0.44
2022,8,23,7,0.14,18.43,24.12,87.03,1.04
2022,8,23,8,0.18,18.19,25.05,87.08,2.77
2022,8,23,9,0.26,18.55,25.62,87.15,3.55
2022,8,23,10,0.3,18.74,25.99,87.19,3.97
2022,8,23,11,0.46,18.74,26.12,87.18,4.47
2022,8,23,12,0.62,18.55,25.82,87.14,4.72
2022,8,23,13,0.74,18.31,25.48,87.09,4.75
2022,8,23,14,0.8,18.25,24.96,87.04,4.51
2022,8,23,15,0.82,18.19,24.41,87.02,4.04
2022,8,23,16,0.89,18.25,23.88,87.04,3.38
2022,8,23,17,0.94,18.31,23.23,87.09,2.47
2022,8,23,18,0.57,18.43,22.37,87.16,1.45
2022,8,23,19,0.57,18.01,21.87,87.25,0.68
2022,8,23,20,0.52,17.64,21.65,87.35,0.38
2022,8,23,21,0.52,17.46,21.46,87.43,0.86
2022,8,23,22,0.45,17.15,21.4,87.45,1.03
2022,8,23,23,0.39,16.78,21.44,87.42,1.02
2022,8,24,0,0.32,16.42,21.44,87.36,1.06
2022,8,24,1,0.13,15.99,21.46,87.3,1.1
2022,8,24,2,0.09,15.69,21.5,87.27,1
2022,8,24,3,0.08,15.32,21.8,87.26,0.82
2022,8,24,4,0.05,15.32,21.87,87.26,0.56
2022,8,24,5,0.04,15.01,21.57,87.27,0.6
2022,8,24,6,0.05,16.17,21.84,87.28,0.81
2022,8,24,7,0.07,16.72,23.54,87.3,1.48
2022,8,24,8,0.06,16.72,25.18,87.31,2.73
2022,8,24,9,0.06,17.09,25.69,87.37,4.16
2022,8,24,10,0.09,17.52,24.93,87.45,4.55
2022,8,24,11,0.16,17.64,23.97,87.44,3.89
2022,8,24,12,0.28,17.7,23.62,87.36,3.07
2022,8,24,13,0.4,17.7,23.69,87.27,2.3
2022,8,24,14,0.43,17.7,24,87.19,1.96
2022,8,24,15,0.38,17.7,24.29,87.13,2.01
2022,8,24,16,0.4,17.7,24.13,87.09,2.06
2022,8,24,17,0.39,17.94,23.48,87.09,1.66
2022,8,24,18,0.06,18.07,22.4,87.13,1.12
2022,8,24,19,0.07,17.58,21.76,87.18,0.89
2022,8,24,20,0.09,17.21,21.62,87.23,0.58
2022,8,24,21,0.1,17.03,21.46,87.27,0.22
2022,8,24,22,0.12,16.85,21.25,87.27,0.12
2022,8,24,23,0.14,16.72,21.07,87.24,0.14
2022,8,25,0,0.14,16.6,20.99,87.19,0.12
2022,8,25,1,0.13,16.48,20.84,87.14,0.19
2022,8,25,2,0.14,16.36,20.66,87.11,0.28
2022,8,25,3,0.15,16.3,20.53,87.1,0.35
2022,8,25,4,0.16,16.24,20.31,87.11,0.39
2022,8,25,5,0.16,16.17,20.07,87.13,0.45
2022,8,25,6,0.13,16.91,20.73,87.17,0.44
2022,8,25,7,0.11,17.52,21.98,87.21,1.13
2022,8,25,8,0.09,17.94,22.92,87.24,2.19
2022,8,25,9,0.06,18.07,23.56,87.25,2.87
2022,8,25,10,0.04,18.13,23.87,87.25,3
2022,8,25,11,0.02,18.25,24.06,87.22,2.99
2022,8,25,12,0.01,18.31,24.28,87.15,2.95
2022,8,25,13,0.01,18.31,24.54,87.07,2.93
2022,8,25,14,0.01,18.49,24.76,86.99,2.86
2022,8,25,15,0.02,18.62,24.99,86.93,2.9
2022,8,25,16,0.02,18.68,24.77,86.91,2.94
2022,8,25,17,0.02,18.74,23.98,86.92,2.66
2022,8,25,18,0.1,18.86,22.62,86.97,1.63
2022,8,25,19,0.12,18.43,21.76,87.03,1.38
2022,8,25,20,0.14,18.13,21.4,87.1,1.32
2022,8,25,21,0.15,17.82,21.06,87.14,1.22
2022,8,25,22,0.16,17.64,20.87,87.15,1.06
2022,8,25,23,0.18,17.46,20.7,87.12,0.95
2022,8,26,0,0.19,17.27,20.53,87.09,0.87
2022,8,26,1,0.18,17.09,20.36,87.04,0.78
2022,8,26,2,0.17,16.85,20.24,87,0.65
2022,8,26,3,0.17,16.72,20.16,86.97,0.61
2022,8,26,4,0.17,16.6,20.05,86.97,0.66
2022,8,26,5,0.18,16.42,19.93,86.98,0.64
2022,8,26,6,0.14,16.91,20.57,87.02,0.61
2022,8,26,7,0.09,17.27,21.7,87.07,1.43
2022,8,26,8,0.04,17.27,22.55,87.11,2.32
2022,8,26,9,0.03,17.33,23.44,87.14,2.7
2022,8,26,10,0.05,17.52,24.37,87.13,2.72
2022,8,26,11,0.07,17.82,25.22,87.08,2.8
2022,8,26,12,0.09,18.19,26.04,87,3.05
2022,8,26,13,0.11,18.49,26.58,86.92,3.27
2022,8,26,14,0.12,18.62,26.68,86.84,3.39
2022,8,26,15,0.11,18.55,26.32,86.79,3.47
2022,8,26,16,0.1,18.43,25.53,86.78,3.33
2022,8,26,17,0.11,18.68,24.42,86.78,2.73
2022,8,26,18,0.67,18.8,23.04,86.82,1.89
2022,8,26,19,0.65,18.62,22.19,86.87,1.41
2022,8,26,20,0.55,18.31,21.83,86.93,1.29
2022,8,26,21,0.47,17.88,21.62,86.98,1.1
2022,8,26,22,0.41,17.52,21.64,86.99,0.78
2022,8,26,23,0.43,17.4,21.74,86.98,0.48
2022,8,27,0,0.52,17.33,21.72,86.94,0.42
2022,8,27,1,0.65,17.21,21.51,86.88,0.67
2022,8,27,2,1.15,17.15,21.15,86.81,1.06
2022,8,27,3,1.07,17.09,21.01,86.76,1.15
2022,8,27,4,0.53,16.97,21.06,86.76,0.87
2022,8,27,5,0.25,16.85,20.97,86.78,0.7
2022,8,27,6,0.19,17.33,21.44,86.82,0.66
2022,8,27,7,0.26,17.76,22.49,86.88,1.04
2022,8,27,8,0.46,17.82,23.23,86.96,1.82
2022,8,27,9,0.56,17.7,23.46,87.02,2.33
2022,8,27,10,0.7,18.01,23.93,87.04,2.59
2022,8,27,11,0.88,18.13,24.33,87,2.99
2022,8,27,12,1.15,18.01,24.37,86.94,3.23
2022,8,27,13,1.33,17.82,24.23,86.87,3.16
2022,8,27,14,1.17,17.76,24.15,86.82,2.84
2022,8,27,15,1.04,17.7,24.14,86.77,2.47
2022,8,27,16,1.03,17.7,23.92,86.75,2.21
2022,8,27,17,1.14,18.01,23.27,86.78,1.72
2022,8,27,18,0.8,18.01,22.23,86.82,1.22
2022,8,27,19,0.97,17.46,21.88,86.87,0.92
2022,8,27,20,1.08,17.15,21.94,86.98,0.43
2022,8,27,21,1.19,17.09,21.82,87.08,0.35
2022,8,27,22,1.3,16.85,21.45,87.11,0.63
2022,8,27,23,1.39,16.48,21.12,87.1,0.91
2022,8,28,0,1.34,16.17,20.82,87.07,1.11
2022,8,28,1,1.37,15.87,20.55,87.02,1.19
2022,8,28,2,1.4,15.56,20.55,86.96,1.09
2022,8,28,3,1.16,15.26,20.59,86.91,0.88
2022,8,28,4,0.79,15.2,20.48,86.9,0.83
2022,8,28,5,0.56,15.38,20.05,86.92,1
2022,8,28,6,0.52,16.36,20.44,86.99,1
2022,8,28,7,0.55,16.91,21.68,87.08,1.64
2022,8,28,8,0.59,17.64,22.4,87.15,2.75
2022,8,28,9,0.72,18.01,23.05,87.19,3.64
2022,8,28,10,0.98,17.94,23.69,87.2,4.1
2022,8,28,11,1.36,17.88,23.97,87.19,4.41
2022,8,28,12,1.61,17.82,24.05,87.16,4.56
2022,8,28,13,1.71,17.64,24.05,87.11,4.46
2022,8,28,14,1.72,17.64,23.71,87.07,4.06
2022,8,28,15,1.59,17.64,23.43,87.03,3.53
2022,8,28,16,1.51,17.76,22.93,87.01,2.94
2022,8,28,17,1.45,17.82,22.33,87.03,2.33
2022,8,28,18,0.32,17.82,21.58,87.07,1.4
2022,8,28,19,0.25,17.58,21.16,87.13,1.03
2022,8,28,20,0.21,17.33,21.01,87.21,0.84
2022,8,28,21,0.2,16.91,20.98,87.27,0.52
2022,8,28,22,0.17,16.78,20.96,87.29,0.2
2022,8,28,23,0.13,16.72,20.91,87.29,0.05
2022,8,29,0,0.09,16.54,20.79,87.25,0.01
2022,8,29,1,0.06,16.3,20.53,87.2,0.24
2022,8,29,2,0.03,16.24,20.33,87.16,0.45
2022,8,29,3,0.02,16.05,20.18,87.14,0.52
2022,8,29,4,0.02,15.93,20.05,87.17,0.54
2022,8,29,5,0.02,15.81,19.96,87.22,0.53
2022,8,29,6,0.02,16.11,20.33,87.3,0.37
2022,8,29,7,0.02,16.66,21.4,87.38,0.81
2022,8,29,8,0.03,16.97,22.24,87.45,1.6
2022,8,29,9,0.04,17.27,22.87,87.5,2.39
2022,8,29,10,0.06,17.46,23.42,87.51,3.07
2022,8,29,11,0.08,17.64,23.97,87.49,3.55
2022,8,29,12,0.08,17.58,24.29,87.44,3.87
2022,8,29,13,0.08,17.58,24.4,87.37,4
2022,8,29,14,0.08,17.64,24.65,87.31,4.02
2022,8,29,15,0.08,17.7,24.45,87.26,3.92
2022,8,29,16,0.08,17.88,23.9,87.23,3.57
2022,8,29,17,0.08,18.07,23.06,87.23,2.81
2022,8,29,18,0.15,18.19,21.96,87.26,1.64
2022,8,29,19,0.13,17.82,21.35,87.31,1.28
2022,8,29,20,0.1,17.58,21.15,87.37,1.18
2022,8,29,21,0.08,17.33,20.99,87.43,1.03
2022,8,29,22,0.08,17.21,20.8,87.44,0.97
2022,8,29,23,0.09,17.15,20.61,87.42,1
2022,8,30,0,0.11,17.03,20.41,87.37,1.15
2022,8,30,1,0.12,16.78,20.15,87.35,1.25
2022,8,30,2,0.11,16.54,19.92,87.31,1.37
2022,8,30,3,0.09,16.3,19.65,87.26,1.4
2022,8,30,4,0.06,15.99,19.46,87.24,1.2
2022,8,30,5,0.04,15.87,19.36,87.26,0.96
2022,8,30,6,0.03,16.42,20.01,87.32,0.88
2022,8,30,7,0.03,16.91,21.32,87.4,2.04
2022,8,30,8,0.03,17.03,22.28,87.46,2.85
2022,8,30,9,0.03,17.09,23.08,87.5,3.32
2022,8,30,10,0.04,17.27,23.71,87.51,3.6
2022,8,30,11,0.06,17.52,24.25,87.47,3.76
2022,8,30,12,0.07,17.76,24.73,87.39,4.02
2022,8,30,13,0.08,17.94,25.08,87.31,4.3
2022,8,30,14,0.08,18.13,25.04,87.22,4.63
2022,8,30,15,0.08,18.25,24.59,87.15,4.78
2022,8,30,16,0.07,18.43,23.87,87.12,4.57
2022,8,30,17,0.07,18.55,23,87.11,3.95
2022,8,30,18,0.18,18.62,22.05,87.15,2.45
2022,8,30,19,0.16,18.37,21.6,87.23,1.71
2022,8,30,20,0.14,18.13,21.3,87.31,1.49
2022,8,30,21,0.14,17.94,21.08,87.37,1.46
2022,8,30,22,0.14,17.7,20.9,87.37,1.39
2022,8,30,23,0.15,17.52,20.76,87.34,1.35
2022,8,31,0,0.16,17.33,20.6,87.29,1.3
2022,8,31,1,0.16,17.15,20.42,87.24,1.28
2022,8,31,2,0.14,16.97,20.3,87.19,1.17
2022,8,31,3,0.08,16.85,20.35,87.15,0.83
2022,8,31,4,0.07,16.78,20.35,87.12,0.78
2022,8,31,5,0.09,16.66,20.06,87.12,1.09
2022,8,31,6,0.11,17.09,20.52,87.15,1.31
2022,8,31,7,0.12,17.64,21.58,87.19,2.21
2022,8,31,8,0.17,18.07,22.47,87.23,3.34
2022,8,31,9,0.25,18.19,23.51,87.27,4.36
2022,8,31,10,0.39,18.19,24.24,87.26,4.88
2022,8,31,11,0.44,18.37,24.46,87.23,5.17
2022,8,31,12,0.42,18.55,24.47,87.17,5.35
2022,8,31,13,0.37,18.74,24.44,87.1,5.53
2022,8,31,14,0.31,18.8,24.38,87.02,5.61
2022,8,31,15,0.25,18.92,24.15,86.95,5.42
2022,8,31,16,0.18,18.98,23.53,86.91,4.87
2022,8,31,17,0.14,19.1,22.77,86.92,3.9
2022,8,31,18,0.17,19.04,22.16,86.97,2.52
2022,8,31,19,0.16,18.68,21.78,87.04,2.31
2022,8,31,20,0.18,18.37,21.46,87.14,2.08
2022,8,31,21,0.34,18.19,21.3,87.23,1.85
2022,8,31,22,0.55,18.07,21.15,87.25,1.69
2022,8,31,23,0.72,17.94,21.04,87.22,1.43
2022,9,1,0,0.81,17.82,21.01,87.18,1.11
2022,9,1,1,0.84,17.7,20.91,87.12,0.93
2022,9,1,2,0.91,17.58,20.84,87.07,0.85
2022,9,1,3,1.06,17.52,20.87,87.05,0.95
2022,9,1,4,1.08,17.46,20.76,87.06,1.25
2022,9,1,5,1.01,17.4,20.59,87.09,1.58
2022,9,1,6,0.93,17.46,20.68,87.14,1.69
2022,9,1,7,0.91,17.76,21.38,87.22,2.16
2022,9,1,8,0.99,17.82,21.72,87.3,2.71
2022,9,1,9,1.08,17.76,22.05,87.34,3.12
2022,9,1,10,1.11,17.82,22.4,87.35,3.26
2022,9,1,11,1.14,17.88,22.9,87.31,3.62
2022,9,1,12,1.06,18.01,23.27,87.25,4.14
2022,9,1,13,0.9,18.13,23.5,87.18,4.43
2022,9,1,14,0.77,18.13,23.44,87.12,4.39
2022,9,1,15,0.64,18.25,23.16,87.07,4.02
2022,9,1,16,0.55,18.37,22.71,87.06,3.47
2022,9,1,17,0.49,18.55,22.23,87.08,2.68
2022,9,1,18,0.26,18.43,21.6,87.14,1.56
2022,9,1,19,0.34,18.19,21.19,87.21,1.53
2022,9,1,20,0.41,18.01,21.05,87.28,1.63
2022,9,1,21,0.44,17.82,20.87,87.33,1.73
2022,9,1,22,0.47,17.64,20.7,87.35,1.77
2022,9,1,23,0.49,17.46,20.52,87.34,1.76
2022,9,2,0,0.46,17.27,20.4,87.31,1.69
2022,9,2,1,0.4,17.15,20.27,87.27,1.62
2022,9,2,2,0.34,17.03,20.18,87.25,1.52
2022,9,2,3,0.34,16.91,20.14,87.22,1.46
2022,9,2,4,0.33,16.78,19.99,87.21,1.56
2022,9,2,5,0.3,16.72,19.83,87.23,1.68
2022,9,2,6,0.2,17.27,20.55,87.26,1.89
2022,9,2,7,0.17,18.13,21.8,87.32,3.2
2022,9,2,8,0.18,18.37,22.79,87.37,4.31
2022,9,2,9,0.17,18.31,24.08,87.38,4.79
2022,9,2,10,0.18,18.25,24.94,87.37,5.04
2022,9,2,11,0.22,18.43,25.32,87.31,5.2
2022,9,2,12,0.25,18.68,25.53,87.24,5.39
2022,9,2,13,0.29,18.86,25.42,87.17,5.57
2022,9,2,14,0.31,18.98,25.23,87.1,5.66
2022,9,2,15,0.28,18.86,24.62,87.06,5.6
2022,9,2,16,0.25,18.86,23.78,87.05,5.2
2022,9,2,17,0.23,18.8,22.84,87.05,4.35
2022,9,2,18,0.16,18.74,22.02,87.08,2.64
2022,9,2,19,0.14,18.49,21.62,87.14,1.83
2022,9,2,20,0.11,18.19,21.33,87.2,1.53
2022,9,2,21,0.1,17.88,21.05,87.23,1.32
2022,9,2,22,0.15,17.58,20.83,87.23,1.26
2022,9,2,23,0.13,17.4,20.65,87.21,1.25
2022,9,3,0,0.08,17.27,20.52,87.17,1.11
2022,9,3,1,0.06,17.09,20.41,87.12,1.08
2022,9,3,2,0.08,16.97,20.24,87.07,1.22
2022,9,3,3,0.08,16.85,20.1,87.01,1.35
2022,9,3,4,0.07,16.72,19.95,86.97,1.41
2022,9,3,5,0.09,16.54,19.8,86.96,1.48
2022,9,3,6,0.1,16.85,20.3,86.99,1.63
2022,9,3,7,0.13,17.4,21.4,87.05,2.5
2022,9,3,8,0.15,17.76,22.73,87.11,3.32
2022,9,3,9,0.16,17.88,23.92,87.13,3.99
2022,9,3,10,0.17,17.94,24.65,87.1,4.29
2022,9,3,11,0.17,18.13,25.26,87.04,4.53
2022,9,3,12,0.18,18.25,25.51,86.97,4.74
2022,9,3,13,0.17,18.49,25.57,86.89,4.97
2022,9,3,14,0.16,18.43,25.44,86.82,5.23
2022,9,3,15,0.16,18.31,24.93,86.76,5.37
2022,9,3,16,0.15,18.31,23.98,86.75,5.05
2022,9,3,17,0.14,18.37,22.83,86.77,4.34
2022,9,3,18,0.98,18.37,21.81,86.81,2.92
2022,9,3,19,0.93,18.13,21.36,86.87,2.25
2022,9,3,20,0.86,17.88,21.04,86.94,1.96
2022,9,3,21,0.71,17.58,20.73,86.98,1.67
2022,9,3,22,0.64,17.15,20.33,87,1.45
2022,9,3,23,0.63,16.85,20.17,87.01,1.14
2022,9,4,0,0.7,16.54,19.99,87,0.98
2022,9,4,1,0.69,16.42,19.87,86.97,1
2022,9,4,2,0.62,16.3,19.73,86.93,1.03
2022,9,4,3,0.49,16.24,19.62,86.91,0.98
2022,9,4,4,0.36,15.99,19.43,86.9,0.92
2022,9,4,5,0.22,15.81,19.32,86.91,0.84
2022,9,4,6,0.12,16.36,19.94,86.95,0.74
2022,9,4,7,0.07,17.21,21.55,87,1.52
2022,9,4,8,0.1,17.58,23.04,87.05,2.61
2022,9,4,9,0.08,17.76,24.35,87.08,3.31
2022,9,4,10,0.13,18.01,25.26,87.08,3.67
2022,9,4,11,0.19,18.19,25.83,87.05,3.85
2022,9,4,12,0.29,18.31,26.14,87,3.87
2022,9,4,13,0.37,18.25,26.16,86.93,3.91
2022,9,4,14,0.36,18.19,25.9,86.87,3.91
2022,9,4,15,0.33,18.07,25.47,86.82,3.74
2022,9,4,16,0.26,18.13,24.71,86.81,3.4
2022,9,4,17,0.22,18.37,23.72,86.84,2.68
2022,9,4,18,0.13,18.49,22.23,86.89,1.53
2022,9,4,19,0.12,18.07,21.48,86.96,1.1
2022,9,4,20,0.11,17.82,21.13,87.03,0.8
2022,9,4,21,0.14,17.52,20.84,87.08,0.69
2022,9,4,22,0.18,17.15,20.55,87.09,0.67
2022,9,4,23,0.23,16.97,20.41,87.09,0.71
2022,9,5,0,0.26,16.85,20.33,87.08,0.84
2022,9,5,1,0.23,16.66,20.19,87.06,0.91
2022,9,5,2,0.16,16.48,19.98,87.04,0.99
2022,9,5,3,0.11,16.24,19.85,87.03,0.91
2022,9,5,4,0.08,15.99,19.77,87.04,0.77
2022,9,5,5,0.05,15.75,19.78,87.05,0.64
2022,9,5,6,0.02,16.17,20.29,87.09,0.49
2022,9,5,7,0.02,16.97,21.82,87.15,1.2
2022,9,5,8,0.04,16.97,22.76,87.22,2.15
2022,9,5,9,0.03,16.85,23.58,87.26,2.56
2022,9,5,10,0.05,16.72,24.24,87.27,2.65
2022,9,5,11,0.07,16.72,24.73,87.23,2.67
2022,9,5,12,0.08,16.78,25.04,87.16,2.81
2022,9,5,13,0.1,16.97,25.11,87.08,3
2022,9,5,14,0.11,17.09,24.9,87.01,3.12
2022,9,5,15,0.12,17.09,24.55,86.96,3.02
2022,9,5,16,0.13,17.21,24.01,86.94,2.86
2022,9,5,17,0.13,17.58,23.08,86.95,2.26
2022,9,5,18,1.8,17.7,21.74,86.98,1.54
2022,9,5,19,1.35,17.4,21.13,87.04,1.23
2022,9,5,20,0.82,17.21,20.97,87.1,1.05
2022,9,5,21,0.57,16.97,20.76,87.15,0.98
2022,9,5,22,0.45,16.85,20.58,87.15,0.84
2022,9,5,23,0.41,16.72,20.37,87.16,0.7
2022,9,6,0,0.35,16.6,20.15,87.15,0.72
2022,9,6,1,0.25,16.36,19.88,87.14,0.8
2022,9,6,2,0.5,16.24,19.73,87.12,0.81
2022,9,6,3,0.57,16.05,19.62,87.1,0.7
2022,9,6,4,0.24,15.93,19.64,87.09,0.52
2022,9,6,5,0.04,15.75,19.74,87.13,0.36
2022,9,6,6,0.01,16.24,20.3,87.18,0.23
2022,9,6,7,0,17.09,21.91,87.26,0.63
2022,9,6,8,0.02,17.03,23.15,87.32,1.94
2022,9,6,9,0.12,17.21,24.12,87.36,2.77
2022,9,6,10,0.23,17.64,24.97,87.36,3.19
2022,9,6,11,0.39,18.01,25.53,87.32,3.53
2022,9,6,12,0.62,18.13,25.75,87.25,3.72
2022,9,6,13,1.04,18.07,25.69,87.19,3.8
2022,9,6,14,1.56,18.13,25.41,87.13,3.82
2022,9,6,15,2.03,18.25,24.75,87.09,3.65
2022,9,6,16,2.85,18.37,23.94,87.07,3.29
2022,9,6,17,3.07,18.49,22.98,87.09,2.65
2022,9,6,18,0.81,18.43,21.94,87.12,1.52
2022,9,6,19,0.85,18.19,21.47,87.17,1.19
2022,9,6,20,0.81,17.88,21.19,87.22,1.07
2022,9,6,21,0.62,17.64,20.93,87.28,1.01
2022,9,6,22,0.5,17.4,20.72,87.33,0.92
2022,9,6,23,0.4,17.21,20.56,87.35,0.83
2022,9,7,0,0.33,17.09,20.42,87.35,0.84
2022,9,7,1,0.25,16.97,20.3,87.32,0.83
2022,9,7,2,0.18,16.85,20.19,87.3,0.83
2022,9,7,3,0.11,16.72,20.08,87.28,0.93
2022,9,7,4,0.06,16.6,19.98,87.28,0.89
2022,9,7,5,0.05,16.42,19.98,87.31,0.56
2022,9,7,6,0.04,16.6,20.25,87.37,0.3
2022,9,7,7,0.12,17.15,21.51,87.42,0.33
2022,9,7,8,0.26,17.03,22.79,87.47,1.4
2022,9,7,9,0.37,17.33,23.76,87.5,2.62
2022,9,7,10,0.51,17.64,24.4,87.5,3.13
2022,9,7,11,0.73,17.82,24.75,87.48,3.33
2022,9,7,12,1.04,17.88,24.87,87.43,3.53
2022,9,7,13,1.12,17.88,24.85,87.36,3.64
2022,9,7,14,1.15,17.82,24.73,87.29,3.64
2022,9,7,15,1.02,17.76,24.38,87.24,3.5
2022,9,7,16,0.93,17.82,23.58,87.24,3.15
2022,9,7,17,0.94,18.07,22.65,87.28,2.33
2022,9,7,18,0.23,18.07,21.73,87.34,1.45
2022,9,7,19,0.23,17.88,21.28,87.4,1.12
2022,9,7,20,0.2,17.7,21.12,87.46,0.84
2022,9,7,21,0.18,17.52,21.05,87.51,0.5
2022,9,7,22,0.15,17.27,20.9,87.54,0.47
2022,9,7,23,0.11,16.97,20.79,87.52,0.47
2022,9,8,0,0.06,16.72,20.72,87.5,0.46
2022,9,8,1,0.06,16.54,20.78,87.46,0.25
2022,9,8,2,0.06,16.42,20.87,87.42,0.25
2022,9,8,3,0.06,16.17,20.82,87.39,0.45
2022,9,8,4,0.07,15.93,20.81,87.37,0.36
2022,9,8,5,0.08,15.69,20.63,87.38,0.36
2022,9,8,6,0.05,16.05,20.7,87.41,0.48
2022,9,8,7,0.06,17.21,22.24,87.47,1.13
2022,9,8,8,0.07,17.76,22.89,87.56,2.67
2022,9,8,9,0.08,18.01,23.12,87.6,3.42
2022,9,8,10,0.1,18.13,23.4,87.59,3.86
2022,9,8,11,0.13,18.25,23.57,87.54,4.36
2022,9,8,12,0.15,18.25,23.53,87.48,4.58
2022,9,8,13,0.17,18.25,23.46,87.41,4.62
